DW_CATEGORIA;id_categoria;id_subcategoria;ds_categoria;ds_subcategoria
27b2ec4e3752670d8f56ab833cb87ab7dbe9a9b67d72e283f39d14eadd6c8af2;18;1897;Categoria - 018;Sub-categoria - 01897
f360ef8257de30a1fa6e5a84013c17001ddb3e4a52742d2f9c6a507161fd9989;33;3319;Categoria - 033;Sub-categoria - 03319
d7301e5834d19ffe380e37eaea5234514f0adfee52daf68820487dacd498e8f0;26;2646;Categoria - 026;Sub-categoria - 02646
eef079611fd7a4b7720d109331cad67e9c89123caec5a87912275add25e5b50d;4;1506;Categoria - 004;Sub-categoria - 01506
458d2835ad8705cf4b691f6214f950e7f8e397406694f7014e257d76a051b84e;43;2079;Categoria - 043;Sub-categoria - 02079
50b2906c7b33683c54f72ffc94ea37dec49d3ced7ad72be2e9c7f926e103fe36;29;2994;Categoria - 029;Sub-categoria - 02994
8dfa28688972d2b39b61180f9401b2584d10c2c7fa57f066d3d03005f3ebb578;35;1969;Categoria - 035;Sub-categoria - 01969
60c01e959a4dfe6dc45240385a45034e3ae09b9c5a1902834696589e6588e5fd;16;1308;Categoria - 016;Sub-categoria - 01308
d2dbc79d86c367aa7bc6489fc7271de20256f75e8e2dca8c721c822b87f7d84f;9;406;Categoria - 009;Sub-categoria - 00406
ab17af82a218a1dd304525876258f2ce8ec2b0953b12371d07db13fde29a3bc4;29;693;Categoria - 029;Sub-categoria - 00693
8ef9c0ccd01b0e8b7e511bc81050ac7f509fe2f1de4f9247582a3cfb9dba5120;25;3024;Categoria - 025;Sub-categoria - 03024
d19836ada4781ce5b1c887f47af46c139396263c5d87b7306ea397ceb58d9670;5;2034;Categoria - 005;Sub-categoria - 02034
e755d16e10ff7f3e2d1dfb13666ab7c9071758dda4ed976f3c0ddddd22e94dd4;34;1728;Categoria - 034;Sub-categoria - 01728
6c1ad35b5f0d885f744a0e3f7eced366317388e16559b27190cb23c22739d0f5;28;3182;Categoria - 028;Sub-categoria - 03182
97e648258ffec75cf96fdb82954ecff8ed96f9200caccf9ab98d548fa502eb31;4;82;Categoria - 004;Sub-categoria - 00082
5a6b2577a3386198c06255320a981be6a56bf4c43180e1036e18991242a27429;41;1078;Categoria - 041;Sub-categoria - 01078
cecc73b5a89a61397d445e84aadbaf20bebfe16bc196b9e5eabdc9730c653bf3;9;1503;Categoria - 009;Sub-categoria - 01503
15201e2857002f3f3c6ffb7a653c436acd9d8bd84149c775c151c9805158c667;32;1138;Categoria - 032;Sub-categoria - 01138
e1f1eda4dca1b03cbfda2994958e7913f1b47a3c0f4bc2eaac679b881b7dc360;6;496;Categoria - 006;Sub-categoria - 00496
a899e83286f4a94af9848b27c775aa9aa241e10356ef4da27c1bf08fe7775699;18;1139;Categoria - 018;Sub-categoria - 01139
8a493188b50139f0f2b370b3afcc1c6081f1da36962058dfc9c68cc08ba51a9c;6;500;Categoria - 006;Sub-categoria - 00500
af74d03b131cbdb26915ea36921a0bc712c1e78c83e37cbbd7ebf63e3cd80e1f;18;655;Categoria - 018;Sub-categoria - 00655
c9c63727f7cdc9ad2e8786e56eace3d74c04bfc56b264ede761e55ae13cfa9a5;34;2622;Categoria - 034;Sub-categoria - 02622
9058245d8674a7d3ee811902c5ce31fc6af11dac406b52e25dc8f0f93dce4b67;4;1113;Categoria - 004;Sub-categoria - 01113
1d0f71f1022077e4b56643d38dabf9255b3ec76da8c46c6836dfdcf235038986;15;2172;Categoria - 015;Sub-categoria - 02172
1c61c2d3a8a7315ca592840cd96c4880143c4d1c14475e40b58e2279a69648e0;18;1118;Categoria - 018;Sub-categoria - 01118
e4d65ea22bb5996577da34ee81c701bb52b7a207df2d8fe261547f84978c405e;4;454;Categoria - 004;Sub-categoria - 00454
01c14e31f9440c6cae1d3478a89ef3cdfa66ec3c5c3b205e6a2f7eca61335947;18;2946;Categoria - 018;Sub-categoria - 02946
e2b3fb75d67cdbb0577df9c8014b9762eceb6f5a076432f34f0b4af42c55ce5c;18;3450;Categoria - 018;Sub-categoria - 03450
bd3d8fcf04e8e9dbf1db6a4600a77de2cb79ca61b6e76fb076cb2876600fd0e5;27;2465;Categoria - 027;Sub-categoria - 02465
59c5bbc78802db4f0c48b15918b928b0222305576ac1535fe3de719d2180b0ef;24;269;Categoria - 024;Sub-categoria - 00269
29b34f531555998ccc37376eea7179855b6620bee29d84ba69a495d4c879cc2e;9;1189;Categoria - 009;Sub-categoria - 01189
c1118bcdae734f7fbd740aa24014a9f8e3677b567a92fb2a9fbe1cc5191012c2;6;537;Categoria - 006;Sub-categoria - 00537
c2c486f04ea4a5f6f458da47570229307f02a556746a2916a8634964fc4c1e29;27;1630;Categoria - 027;Sub-categoria - 01630
092ce7a3e9b13993432a62c90474cde02e46e93d88af6bd31db745fa36f9b3db;25;336;Categoria - 025;Sub-categoria - 00336
b95ec887d0df321bc7e12963e0105957f7d837e3a86f948b0bb42f053ddf1d00;4;2860;Categoria - 004;Sub-categoria - 02860
852490f2a6daf0514789b2dbd1b8198658c325413852e13e67c4e090d937ed94;4;1911;Categoria - 004;Sub-categoria - 01911
215009ad19d8dc2e08cdb528a592edef4117b5c77d7a2edca6f6282ba9b9c98b;4;1576;Categoria - 004;Sub-categoria - 01576
660a7818df0c5b836e217d6e0a6ad4eaee8049fa0cfcd52493b63dca2e71fa45;21;2102;Categoria - 021;Sub-categoria - 02102
e9a449c266b73d8d2979c5c889c2a0e3438f702dd0572e40eb344bb96d3bb305;18;1527;Categoria - 018;Sub-categoria - 01527
7c5cc3ce8c84bdc6a05cab0e85594d9e664631df1054072d2e753daf918f43b0;30;3054;Categoria - 030;Sub-categoria - 03054
037cac6d1f2ff3549d755137c13bb1defd7d0f67c4b8bfdbc73ad402b64c9ae3;18;1877;Categoria - 018;Sub-categoria - 01877
eba57c420c817a11c3476f3bc3929e3a757688a8f4785fa4979e431426120190;21;3;Categoria - 021;Sub-categoria - 00003
dfc7ecef1a5854ed4103d20e78242b9a2b162de24b25ff688ef60f696718b0fb;18;2218;Categoria - 018;Sub-categoria - 02218
1e16f1b028d9fd6ceed293cadca5a11cd9b159513f75fee9a4303cf8e2ccb17d;5;631;Categoria - 005;Sub-categoria - 00631
a8039da698377f57fa1c847a8e7e647939b5a5b57b09c08429f6cb3f9fb40f1d;34;3196;Categoria - 034;Sub-categoria - 03196
92620945084da2d70cc13c80fd05a13e02ed84f0e62bbbcfd03cd98dd0d8c5dc;27;1129;Categoria - 027;Sub-categoria - 01129
1e670afe66d0dbc735d0de532fff5eaa7d4c8e5fa056d6fd1c52b13fc0c7c4fd;27;1594;Categoria - 027;Sub-categoria - 01594
927d2965996d1b6b49f9cb4759c884a0846c611dddd0a723526f2e34330f52b4;9;1263;Categoria - 009;Sub-categoria - 01263
d70509751511ecbd6f851c9fb22aa9d65a22040746da99bff8592c65e6b396d1;3;395;Categoria - 003;Sub-categoria - 00395
284d9946e6eac3dd7e413021125a0cebfe56af3b75f4a0b11aca7e53b37f9f03;43;89;Categoria - 043;Sub-categoria - 00089
bb8feae10ef23e2314db1dcf76f372e263d6d7dd06834f2d4868d24502173a54;5;958;Categoria - 005;Sub-categoria - 00958
e373419cbcf5791141c4a5bb92557655f3a0a1d70165f67dabfaa2963a3b9374;18;3444;Categoria - 018;Sub-categoria - 03444
d2255a7adc534fe082c4b08d2dfb4c8c718d398db51e617349350d84ef016f87;18;3470;Categoria - 018;Sub-categoria - 03470
13911ffec9da5d831deb7f584a14cf9a3ce6e6316b25bcac0eee114352884599;27;3446;Categoria - 027;Sub-categoria - 03446
624c6cf58a98442a14e0b3adb327017b350a0ef054989741591ce194bbd0a644;9;2042;Categoria - 009;Sub-categoria - 02042
0aa422f99ecfcecd5eb2c536085a334cd7de96678d92fcd431bc6e01bf4a3689;9;1966;Categoria - 009;Sub-categoria - 01966
7ebfb752c5d186f2cafafebe077d6ffbd13e512537eac7c408c3ddbb292b5fe6;4;2976;Categoria - 004;Sub-categoria - 02976
2f404417a81f5e7172633376d073be45df3d01415c3f64c2321b8d6f1d52f4eb;16;2179;Categoria - 016;Sub-categoria - 02179
e3f73706f2f90d32684af8e3ed68224de613fed6d21b4013cb1edcee7380eb81;29;1369;Categoria - 029;Sub-categoria - 01369
9b22c17742a1b18875de39a9b14ed302f9ef32ff4896f88357a25d742e5b0060;18;1938;Categoria - 018;Sub-categoria - 01938
d27e77ebbc05ab41976a42aba5c204e7b69071459eff2252cbbbfc9d2f1f7447;27;1245;Categoria - 027;Sub-categoria - 01245
af6f8e13c5a63849adc8b5f5c8810bf39a45b853feb9fac1f4f6ee5d7b98e8b3;4;450;Categoria - 004;Sub-categoria - 00450
273c26370267b48b5e996982c1b3ec6f7dacde77d9c921de3346b6c5bdcf89d5;4;963;Categoria - 004;Sub-categoria - 00963
da6a363de955e9af4dd72af43c01b6e46e2013bbf0bf729adf81226c78c7f093;4;987;Categoria - 004;Sub-categoria - 00987
5f65334957000dbd8570e55fa8d29027a117e820819c2a5cf2f76a87b8c70f08;43;2015;Categoria - 043;Sub-categoria - 02015
c0416e7ae6fb6f27b39cb347dd11102d387f579b4cb918538b6c0eb5c2494855;35;1196;Categoria - 035;Sub-categoria - 01196
83f556251b11757702ba19bcbacafe55966f02f4a430abbbfcee3c2ede9e15e5;6;472;Categoria - 006;Sub-categoria - 00472
1eb837b3a4eacbfaa8595230fc2d8c692bfc4c01a77d6bdb1292642f9b9c2b84;1;668;Categoria - 001;Sub-categoria - 00668
1ef12eb6402b9d25dea67177c3d7fbec675954f717e78e1bf39f734e61428153;27;2906;Categoria - 027;Sub-categoria - 02906
1f9e1664a0b21d0bbe089235a2ac8fe47c4658b8c6cecfd96ba7eb4dcb82636e;32;1321;Categoria - 032;Sub-categoria - 01321
0c86b23f0ddc4609ac2ec26040c32f5fa3d5e724c69f67e1c8b23e6053496d28;29;2923;Categoria - 029;Sub-categoria - 02923
5c53b589ecfe7041e5089e69192c404123e45bd92e88e46085c086e934c37967;4;744;Categoria - 004;Sub-categoria - 00744
845f17905adaab96db6755a448603580476de9321d0c028f98c7bf74d32b0d3c;5;568;Categoria - 005;Sub-categoria - 00568
af2826959a0a9f2cca0b6094a4d6b5e8b22352db063115ce3432bf6b68cf0240;17;2865;Categoria - 017;Sub-categoria - 02865
21f9fc3a2752dd93814f516e032f7a0ff0b5b4dcc29cc0b2cb775da0571ad77a;43;3230;Categoria - 043;Sub-categoria - 03230
e2a6a14af5a8a90ba38399653ef3fe43d716977f493f86e465795e8de39a60fe;33;1461;Categoria - 033;Sub-categoria - 01461
ddcbbe6bc586b50e3b8353e671ee68b2d02e83052ecb279f501404a5fdf6ef26;34;2007;Categoria - 034;Sub-categoria - 02007
e07cad0d3a42c9b69bd180f6e6a85b08478c8070a825b1800538aa6f225b3be4;28;1834;Categoria - 028;Sub-categoria - 01834
90af67c781b864d6937486d09a5830934e4006b86ce449ea9456ed0ac7fb5868;7;1985;Categoria - 007;Sub-categoria - 01985
ca9d484f8513de0a916eb66b8490c5e68d5448051b1fe7aef2a4183ae5ff7d9c;24;2373;Categoria - 024;Sub-categoria - 02373
0c74718ba14d223a555f807db32f84f5127abc0b07436f693ed506034afb83b4;5;255;Categoria - 005;Sub-categoria - 00255
ec4dbb00b4195abfd4d209cdad904e000cc196a51a963028410e11e5ff9f0edc;4;1930;Categoria - 004;Sub-categoria - 01930
759990ebe9d45b17c820dc52586b28132d6d21fc6f15c0e2ec2cdfeff45bf8c8;4;363;Categoria - 004;Sub-categoria - 00363
ba086f4b782c84322853876d1aab9786c634db82a70e6ae39ee90ff5abc92584;26;2760;Categoria - 026;Sub-categoria - 02760
9b3badedbcf12f187fd1d18151f40c3fe834293ff4a727096c6d640977b50f1d;34;2492;Categoria - 034;Sub-categoria - 02492
f64c32b582622e9702acc1d2f48969ab934c452c8820b70c993066fa9a69f272;15;1683;Categoria - 015;Sub-categoria - 01683
59792ca30caecf1d6cd9fe8171a10073210c28036621e724d7cfd60436e90433;4;2855;Categoria - 004;Sub-categoria - 02855
90613564fcabb2056117d8e1d0a466b2d2747324c9a6f96ed5fb55ed2f224fa6;4;2136;Categoria - 004;Sub-categoria - 02136
a5a726ef3038e7e60022e546796c8ae9141c0c09190e2241d58b4380e98103d9;9;409;Categoria - 009;Sub-categoria - 00409
f7588d57da0664e9694cfcdef714bc219ca6c20b8aa82f0a208e1060351502b7;32;3294;Categoria - 032;Sub-categoria - 03294
957179f1ffa5d82844c8e4894d6aaab9b46390fff94ee0eacd4a03d426a820d5;21;191;Categoria - 021;Sub-categoria - 00191
32a202d0813578b105697339dfe21b070659d2710352367801f1a37e08386abb;29;2984;Categoria - 029;Sub-categoria - 02984
2facb5819706e2e80413833a9605bdac4c850a935fb9d01673ada5006019a8c1;18;1880;Categoria - 018;Sub-categoria - 01880
00b77050dec156d2c746deb68bf0af307f6f258a1bbc3e0ac189bfc9a0e0cdc6;14;1029;Categoria - 014;Sub-categoria - 01029
bb6a3da9efc1a682478e09149336c4ee27d300c8dd6c76079a70d8a5af5985a4;14;3388;Categoria - 014;Sub-categoria - 03388
1706429506c12a88d70c47489d423aa03851c5ab643fc346ea387bb603a62484;9;2543;Categoria - 009;Sub-categoria - 02543
3d8b4ddefe7dbe53a6949ac46935637600b377144f9bfc5f885f315119c37cbe;33;1814;Categoria - 033;Sub-categoria - 01814
a08de136d2dec0fc936dc8100fdae9c5cf9296c068ee8dfbb1186dab79e16ced;9;2425;Categoria - 009;Sub-categoria - 02425
4d83956a9fbb0f1f10516157e027029497596a88d04a1b944d5ca18c09d8a25a;27;2908;Categoria - 027;Sub-categoria - 02908
9faa8aaac02b0b4edee2ecfb18249573a0ea41c633a26ce579b3a3e882c632c2;9;1560;Categoria - 009;Sub-categoria - 01560
f5e56ef41ef651f160803a23787adcc7517d5e0a3449a95d1c7e77b8d5f42845;3;361;Categoria - 003;Sub-categoria - 00361
43a228883bd4047bc78a686455753864287c03c8525a184c045e39db7c4c2c66;6;835;Categoria - 006;Sub-categoria - 00835
8b89a3a6d7d62ec25689d6417bace1520df87e40696cc69ac782f16f70a4e5ac;28;233;Categoria - 028;Sub-categoria - 00233
6f9b66f82e40d02dc40bde444f76cf8e951af1b510aef0180fcb1ce51dad50bf;4;1982;Categoria - 004;Sub-categoria - 01982
93142e44626999c6aae960ca89e76d9a30bdb7552a7328ed7ef2848d2284dbf8;4;2989;Categoria - 004;Sub-categoria - 02989
ce1466805f9a6424a1cc50653d2525d7c65f64dc0b695617915735ab796ba939;29;503;Categoria - 029;Sub-categoria - 00503
52151de3bf961087cbf327c3e53ad4baea8ae7bc9bff7787583c6df5854ed0e6;21;2094;Categoria - 021;Sub-categoria - 02094
b9afaeb6ef297d61dfcf67e31d48fa0068718c764ecac201f2919cc5610e86d0;4;2288;Categoria - 004;Sub-categoria - 02288
651db61c8c4b1310ef55c5e0bb772473e2b5d53016cde28acc42af9e7e20ae49;35;996;Categoria - 035;Sub-categoria - 00996
4643b168c065d672c272088d8245a2ca7d9bd68e00f36eccb6a0b16c8652a8c8;4;2304;Categoria - 004;Sub-categoria - 02304
c7e6056b07cd68316ee0587ec69e0d63b9d82946a7bbf1ada2876fb38c56ec48;17;1757;Categoria - 017;Sub-categoria - 01757
8e64d960cef62fb82186d7f8f7fd54e6c30ef81af126f47b6f530f0cac2fca8a;6;2404;Categoria - 006;Sub-categoria - 02404
c01012a581365fe8767273f668d893692a3b2d5c9dd445c0a3396a0c486d51a6;27;730;Categoria - 027;Sub-categoria - 00730
a272f81d33e334b483419567b3e54ad11fc05aef3c669580311bf1ec7be6fb01;18;2213;Categoria - 018;Sub-categoria - 02213
bf5005d51b82775038790b0437667689a23ffb3641af486b01f8674ebb39d433;27;757;Categoria - 027;Sub-categoria - 00757
26c715dbbf20fc3606e568c9c1d2def3f8ca86401bdc800fa3c8c08f0478e869;10;62;Categoria - 010;Sub-categoria - 00062
64f4e8acbe9ac63e2e6ef54614ac819f1f96202109c4263641bfc67c6908de0a;22;2078;Categoria - 022;Sub-categoria - 02078
3deecca01bd535fd83d8cdc75d41b3a1dafcdbc202486d7738dfc8143cc680b8;34;3259;Categoria - 034;Sub-categoria - 03259
f9af62d8fe1cf1103e852d8cf9445f1914d4a4065bd3ef3a1072468e0b8ca123;27;1095;Categoria - 027;Sub-categoria - 01095
9033c110c9f5f49ea269b6cc6d78719ed24493e0e408b41c4f0f4b130e90831e;9;3559;Categoria - 009;Sub-categoria - 03559
7fb6cba52cf4fb5ce670e21fd45d81880744629e212a7703a8b7038892fb5b9c;4;1975;Categoria - 004;Sub-categoria - 01975
a68584b32e9ee297c5cf766710321609a0f43656ba212956e58a6ba8f46b82ca;21;150;Categoria - 021;Sub-categoria - 00150
04aa95383ca9bd1f8b03c71fce9b140af7b9b5e8c2afcba4d7f1e7a22176a3b8;43;3114;Categoria - 043;Sub-categoria - 03114
6dec875fa746ee23bb37bb188b2193ac10ef017684d06429956cd628c6ec72f1;18;1692;Categoria - 018;Sub-categoria - 01692
0b10a33a29214bb855f295360bf69ade12c0f0defaa8330978947d2226e04dec;24;991;Categoria - 024;Sub-categoria - 00991
b17dcb33fa32b9cd7f64b429a9c950e1f53843a151ff377b3e64a0aea3859507;43;3162;Categoria - 043;Sub-categoria - 03162
6e8de8fb6c1c8d6f30d2126caeb44a4649a26417a7029424664dbf2fdb71bfa3;5;248;Categoria - 005;Sub-categoria - 00248
65f726ae125f6f96005dbf6daf70d47cd8d0e1ea5a64baa13087c4bb9a55bcc8;5;639;Categoria - 005;Sub-categoria - 00639
81461d2ace379e88fbc8a35c2c56e869885369d5a1b2d5fe2a16e154887e1aa5;41;3522;Categoria - 041;Sub-categoria - 03522
17c8d3edb8ea94df926791dd1024035bc22f2fb4b44835eb3a7a162fb978b4a2;15;2343;Categoria - 015;Sub-categoria - 02343
e1c577f7129115838369d1a9755120a54e85ccb03ae92ba0fbc42c2bc4f41f7b;12;1243;Categoria - 012;Sub-categoria - 01243
b7170898b6ef66490a906cb92d8987243c139f2016e488c1ba58f6b23a9f43e6;18;708;Categoria - 018;Sub-categoria - 00708
cf385a7a943fdc88f807c0907ecfcf9f5228dc1d41d63834b6e314775728deee;26;2708;Categoria - 026;Sub-categoria - 02708
473b8681d031a63669473db1248ecc546fea949f228d297ae09d54ae7bd7b721;29;1283;Categoria - 029;Sub-categoria - 01283
3ae327cb3ce1b49f8ed11a52af88832071a0b54a5e052b1aeeb5d31da5c315c6;15;1674;Categoria - 015;Sub-categoria - 01674
c3a675617a3e2dd77c306463bc1c1bb79203001359edbaf31ef9a9659a4128a1;34;1838;Categoria - 034;Sub-categoria - 01838
ae12b48bd1ef72c05a3c96740483e49f1123815ab8cd846735890161c7494c08;15;1003;Categoria - 015;Sub-categoria - 01003
a658d5c42e6a88b221881583fc93c99479cbb8e0023f50d2f7effd4e38fcda7d;32;2305;Categoria - 032;Sub-categoria - 02305
98147780f8854a9243ef9b0f1808e58c242c3b1059ca958cb3839693c9161166;6;984;Categoria - 006;Sub-categoria - 00984
10a069632c909d46e87edc1c57890c60b45b1ccbb90717cd9ed8e906b917e257;26;128;Categoria - 026;Sub-categoria - 00128
3746359d27f4ff6fea64728f9ff2affbb4867dca1cdedd5981e44b088ff3d264;4;399;Categoria - 004;Sub-categoria - 00399
3d65464078ef3ec98079d841590ba85df7cfe311832a3e0fb3d4ca14904a7f63;4;2529;Categoria - 004;Sub-categoria - 02529
c084fbc5abd1821917ce734cbce89cd81cfa562c544868e336ffd0058c0d16b5;29;2194;Categoria - 029;Sub-categoria - 02194
85d6af77fb2218f92c141b389b398bb7e95763c96052abd09ae8409f5c468b10;17;2958;Categoria - 017;Sub-categoria - 02958
2438c659f9b28884a6e7aee840c6bbba14e8db064a7b2c191a782a911aaf9c33;15;444;Categoria - 015;Sub-categoria - 00444
f60d72e65485164de2ab990abc2a2c7043bbee14857b07128672d6b640307b8b;18;3551;Categoria - 018;Sub-categoria - 03551
7de122d8170878a76f7b30e23a6001cfaa4811975403aea30231424f2053419e;23;2346;Categoria - 023;Sub-categoria - 02346
fe6e80cf44bb8a34509d8364edf63d144fb8d0a5deed69e6fdd43c0fb52ef411;4;309;Categoria - 004;Sub-categoria - 00309
567334c08793930d7d90515ff4998c4dc258a4d8205dc5ebac6c355eb559c28f;4;1359;Categoria - 004;Sub-categoria - 01359
e661a0bb8d7cd6b8f4b9d57df1a6e79308f6d333796c2df67238899eb8974335;17;2311;Categoria - 017;Sub-categoria - 02311
8e5cec51ec257f09f0ffc25b7ce64bcac9118c9623a316a03039c5fd458b059b;18;518;Categoria - 018;Sub-categoria - 00518
e30cfb34b467baa5b41b768c30365d3373ab392725309a7a6b1b87ce97862eef;43;570;Categoria - 043;Sub-categoria - 00570
a2c86e5466000f9092fbfacaf181f4a04e8c5dd9b584386debd1e9302b83f9fd;18;789;Categoria - 018;Sub-categoria - 00789
e3690d487d748d9e121d8476d47b518b92736c74f7ff18b7207b11cb42c10276;27;1367;Categoria - 027;Sub-categoria - 01367
8d546aae0c3df5ab717bd21551a1d85b98b6c16412355287336128b095855420;9;1154;Categoria - 009;Sub-categoria - 01154
d29cf5fb95e33232d1c955e5e624cbea9ca2325e319368a0813da853ae58c54c;4;912;Categoria - 004;Sub-categoria - 00912
1321e5d4a684c4206bbfc80463d4560ce55a1870921e2403c4366f0305a28b3a;17;934;Categoria - 017;Sub-categoria - 00934
04e7cb9b5b433e0eea1bd27b0372aa24dd90322463dd206131b7682658ad15ef;9;2198;Categoria - 009;Sub-categoria - 02198
1a6f3a2003751dde11ceb31c69fcd7740e8ada5ddba9cc3be280de10569c3fb2;18;1895;Categoria - 018;Sub-categoria - 01895
fc41c421dc6f99d4a70d35e91a85fa980adb6ff12e0532c889f905a52002eb9e;7;1363;Categoria - 007;Sub-categoria - 01363
7772df8b6662f2e08685c234ffae8f96609fe3306c01bf8ec4171d811670a3d0;21;245;Categoria - 021;Sub-categoria - 00245
e1d8addc75b0b6c8526854ce8e30c8e318da58cd915c74855afd00d2b7c26e65;22;2432;Categoria - 022;Sub-categoria - 02432
258adb9943c3fe5527f602385b5346389e57fb9cf0d0307788711af1c8278100;4;2264;Categoria - 004;Sub-categoria - 02264
35a12196e9a9dc7250b804fe3b6994876ad2375cba81c25467b9c67d213915a9;10;203;Categoria - 010;Sub-categoria - 00203
1b3d71a46d4f2d999dbeee739deb04265ff5972332cc0d2919b32200db20d465;14;3089;Categoria - 014;Sub-categoria - 03089
058369443b5b3064eabcd550178ef22edbd36f6277d13ea5a93f2f0bb73ce8dd;41;2852;Categoria - 041;Sub-categoria - 02852
87f24ccbd197f30cb2b6bf3d1ead3c0cfb9e7612db78ec9f8467ef5d1dc0bd69;43;3576;Categoria - 043;Sub-categoria - 03576
6fb57f63cbc88443a80be9687817203f0ce1145c34f30378b5b5cbeeb708fe53;12;3377;Categoria - 012;Sub-categoria - 03377
4d1548c1b2b07b868a05c1e2a1556d7c3b656aed732fb9c3f203d141830f9b64;35;1500;Categoria - 035;Sub-categoria - 01500
5bf4d8705314243c654a3030f66eb8ae008b1e156acd49885ff3c57aab60b0d1;43;940;Categoria - 043;Sub-categoria - 00940
790fd5baaa80e30d73d0ea5409496fb98bd14cae18309f6d42c39c1d2a96b3ae;27;1588;Categoria - 027;Sub-categoria - 01588
72955e2108ba49fe1cbb935a94815f0ace091c564dfb40268d5fa7dfa30ec37c;4;1772;Categoria - 004;Sub-categoria - 01772
f4ff420346f08414cb3e1737862e35b1beadbe0910ce3ea9d666d82099bbac7b;4;913;Categoria - 004;Sub-categoria - 00913
952e39131003641766279c499b7ed7706130479a0fa1c86dc22182c2465c31e9;43;979;Categoria - 043;Sub-categoria - 00979
2032bf418357db5aad94e166d5a58afb933119d7446d81fbe36f20946b525db4;43;3339;Categoria - 043;Sub-categoria - 03339
34651557bb65d31cea1d935745e89bf03562650d06c9b381a6ceddec66f92177;6;304;Categoria - 006;Sub-categoria - 00304
8ff87ec51e6367375c35bdf73f3de9d1fd419f74f94207b635da413cafb89240;21;2005;Categoria - 021;Sub-categoria - 02005
3f3031e1f30a563d1973190bbd76a97274af82ee01810055fe57e7cb06614472;6;2971;Categoria - 006;Sub-categoria - 02971
159a42cdd656acad570056d9cbf28e8a9be04d39cf0dd790ce6821b7b4c173b5;4;1244;Categoria - 004;Sub-categoria - 01244
955326b3780fc2244aaa29baa7f8103ad890dd936cfb8076e386856ed8c54a66;4;1901;Categoria - 004;Sub-categoria - 01901
6a9810f3c93efc52f7804a09e529257711651aecd1a3e6a1255e9e181a91f265;4;439;Categoria - 004;Sub-categoria - 00439
4d03c1fc6a441c2370159b3c8b45d12f6071d9a4282b50209a5d81ba3007c140;7;938;Categoria - 007;Sub-categoria - 00938
bd33096d5540e39ea23bfd96f6688d0d9706f08fa7c9238ef647d990d4baa351;21;216;Categoria - 021;Sub-categoria - 00216
6d0c1953b9b275ff6e99c5aa9d2a9b01f8b56a6c77e1b5723796c89aff13e682;17;3351;Categoria - 017;Sub-categoria - 03351
9fdb810e254c8b855a57168bdb438d4f0e85a2454309dc64b5833a9f9a4812a4;35;1259;Categoria - 035;Sub-categoria - 01259
f4a28a901d80d9b1a1adbb4574621d76319c5df6258ac5ff7049ff3c6a31ebbd;41;3073;Categoria - 041;Sub-categoria - 03073
197fb260402aaf6dbecd43a2e483f6b52e1b302e4d8ad804a35f33a0c4a24fd1;16;1310;Categoria - 016;Sub-categoria - 01310
5f2bd271301a7d7c7c003f11162d2f79d353a17bd9b8b51bfeb2836eca5e9d20;26;2660;Categoria - 026;Sub-categoria - 02660
b50b94e61d6ee906ba45772205f50ef79e7fda44fd48a825d12e827d4c9f2c12;27;277;Categoria - 027;Sub-categoria - 00277
b0a6b49f9541ab0c447a9d75913ff4cfdf5ca7b0c3a97f810296c82f3ca1f2b9;27;7;Categoria - 027;Sub-categoria - 00007
a2bb1f9e0684df917f835f640296096e92d6afc0f4d7fba1ea3ad25e57d12b6a;9;939;Categoria - 009;Sub-categoria - 00939
7a8a59ef7236d33172f0d160c24728efbfbb4684bbcf85897291a653be420e8a;17;131;Categoria - 017;Sub-categoria - 00131
89ff93dcb25738105a8eeebf15d4d517597d2bee38aa3fd73c0955b7e8f3b921;17;2200;Categoria - 017;Sub-categoria - 02200
1157e9177417151bdde42dbadde1c0a00f15ceda4b717e66b3a078dc3b48594b;6;470;Categoria - 006;Sub-categoria - 00470
951cacfc3e4eafac942cdc4131c3b110fb17b9b138347e7c1c4631f049566e69;18;1279;Categoria - 018;Sub-categoria - 01279
fda6cc009a24b28bd11bf5a99cbd5a3b29d7d940734aace86750afbe6d2e377e;14;1873;Categoria - 014;Sub-categoria - 01873
67e55e12a3da0d28b349dbb0ea0eee506062af580a5ddde7d81824afcf57d6af;17;2748;Categoria - 017;Sub-categoria - 02748
893211f55352eec9a4b86ae1f90b3a439157914f721981b49403da4998d6aea1;35;2431;Categoria - 035;Sub-categoria - 02431
be9809a901a47a282335db85681e95ac68a229c1e19a7844011fed1f12412d98;26;2569;Categoria - 026;Sub-categoria - 02569
5519cfa8abf6524f1ff4dd1ecc9f4965cfb7e31c97cafdba7041d1ebfc26cb1e;34;201;Categoria - 034;Sub-categoria - 00201
b9cdddf71a38faddcab30cdc1f0c7197c9e4d39b36ea71fb4a1acf090a6aeab7;34;2008;Categoria - 034;Sub-categoria - 02008
4b4736763aa65bbab1f8d9dfb75ced5148efb562c18f89ef526ad7f4ecc189f7;12;1479;Categoria - 012;Sub-categoria - 01479
5a7dc9d5035dbdecb3c85820348ca172a035c99f5af3a6df09393000386c8b6b;18;1099;Categoria - 018;Sub-categoria - 01099
f9cb6c3b6870566cc8f722249ff1f36b4e32665801f817a59695307385239ffc;17;2966;Categoria - 017;Sub-categoria - 02966
